accuracy	proportion	density	fuzziness	coverage	purity	sounds	missing	ubound	clusters	props	patterns
202	0.8541	0.6230	0.3692	0.7653	0.1878	0.8885	17.1000	0.0619	853.0000	85.0000	0.0996	857.0000
203	0.8292	0.6069	0.3360	0.7491	0.1660	0.8850	16.8000	0.0774	869.0000	90.0000	0.1036	885.0000
204	0.8270	0.6185	0.3608	0.7672	0.1899	0.8902	17.0000	0.0620	884.0000	87.0000	0.0984	939.0000
205	0.8323	0.6106	0.3483	0.7878	0.1724	0.8911	17.1000	0.0733	854.0000	81.0000	0.0948	880.0000
206	0.8340	0.6189	0.3587	0.7196	0.1767	0.8724	16.9000	0.0684	858.0000	95.0000	0.1107	880.0000
207	0.8120	0.6180	0.3612	0.7606	0.1797	0.8884	17.0000	0.0700	827.0000	83.0000	0.1004	846.0000
208	0.8411	0.6189	0.3605	0.7403	0.1796	0.8928	17.1000	0.0606	926.0000	94.0000	0.1015	956.0000
209	0.8340	0.6180	0.3578	0.7750	0.1784	0.8904	16.9000	0.0637	863.0000	85.0000	0.0985	880.0000
210	0.8384	0.6152	0.3510	0.7620	0.1795	0.8846	17.1000	0.0715	840.0000	88.0000	0.1048	854.0000
211	0.8370	0.6160	0.3577	0.7547	0.1750	0.8873	17.0000	0.0663	879.0000	88.0000	0.1001	898.0000
212	0.8379	0.6090	0.3492	0.7905	0.1752	0.9012	16.8000	0.0562	851.0000	76.0000	0.0893	888.0000
213	0.8377	0.6110	0.3525	0.7809	0.1740	0.8880	17.0000	0.0658	842.0000	86.0000	0.1021	860.0000
214	0.8301	0.6164	0.3611	0.7774	0.1814	0.8841	16.9000	0.0709	854.0000	88.0000	0.1030	872.0000
215	0.8225	0.6160	0.3533	0.7623	0.1806	0.8933	17.1000	0.0757	857.0000	85.0000	0.0992	892.0000
216	0.8210	0.6156	0.3461	0.7610	0.1570	0.8879	16.9000	0.0688	862.0000	87.0000	0.1009	867.0000
217	0.8128	0.6197	0.3577	0.7726	0.1847	0.8843	17.2000	0.0849	846.0000	88.0000	0.1040	884.0000
218	0.8314	0.6127	0.3510	0.7819	0.1760	0.8896	17.0000	0.0744	844.0000	79.0000	0.0936	857.0000
219	0.8441	0.6143	0.3527	0.7973	0.1756	0.8977	17.1000	0.0592	838.0000	81.0000	0.0967	856.0000
220	0.8382	0.6209	0.3627	0.7728	0.1887	0.8955	17.1000	0.0521	911.0000	85.0000	0.0933	919.0000
