accuracy	proportion	density	fuzziness	coverage	purity	sounds	missing	csetsize	clusters	props	patterns	predicted	predictable	removed	regular	purityx
316	0.8181	0.8109	0.4822	3.2083	0.3630	0.8908	17.3000	0.0693	4.8645	128.0000	0.1044	1229.0000	0.6908	391.0000	566.0000	0.9691	0.8009
317	0.8086	0.8063	0.4732	2.8547	0.3534	0.8852	17.1000	0.0775	4.6675	123.0000	0.1026	1204.0000	0.6961	394.0000	566.0000	0.9751	0.8026
318	0.7839	0.8072	0.4815	3.0576	0.3559	0.8758	17.3000	0.0873	4.9164	133.0000	0.1151	1163.0000	0.6343	359.0000	566.0000	0.9647	0.7987
319	0.8097	0.8080	0.4745	2.8542	0.3521	0.8849	17.2000	0.0682	4.7005	123.0000	0.1051	1173.0000	0.6961	394.0000	566.0000	0.9642	0.8060
320	0.8132	0.8088	0.4757	3.0657	0.3485	0.8777	17.3000	0.0830	4.6951	131.0000	0.1088	1217.0000	0.6837	387.0000	566.0000	0.9671	0.7983
321	0.8125	0.8113	0.4825	2.8452	0.3766	0.8889	17.3000	0.0663	4.8792	124.0000	0.1063	1176.0000	0.6873	389.0000	566.0000	0.9643	0.8126
322	0.8038	0.8018	0.4714	3.2034	0.3489	0.8774	17.1000	0.0783	4.8370	132.0000	0.1071	1239.0000	0.7261	411.0000	566.0000	0.9637	0.7905
323	0.8250	0.8080	0.4808	3.0529	0.3633	0.8790	17.3000	0.0733	4.9761	128.0000	0.1096	1171.0000	0.6661	377.0000	566.0000	0.9675	0.8035
324	0.7893	0.8072	0.4744	3.0387	0.3534	0.8830	17.3000	0.0775	4.8069	129.0000	0.1067	1213.0000	0.7138	404.0000	566.0000	0.9678	0.7974
325	0.8134	0.8059	0.4771	2.9029	0.3691	0.8839	17.0000	0.0738	4.8392	124.0000	0.1043	1195.0000	0.7032	398.0000	566.0000	0.9724	0.8057
326	0.8067	0.8150	0.4841	2.8580	0.3586	0.8806	17.2000	0.0745	4.9019	131.0000	0.1069	1232.0000	0.6661	377.0000	566.0000	0.9627	0.8167
327	0.8050	0.8105	0.4782	2.8173	0.3619	0.8860	17.3000	0.0802	4.7183	121.0000	0.1019	1193.0000	0.6961	394.0000	566.0000	0.9673	0.8213
328	0.8038	0.8150	0.4813	2.9653	0.3758	0.8855	17.2000	0.0694	4.7481	127.0000	0.1028	1238.0000	0.7014	397.0000	566.0000	0.9693	0.7977
329	0.8139	0.8084	0.4832	2.9148	0.3667	0.8850	17.2000	0.0767	5.0052	120.0000	0.1006	1197.0000	0.6784	384.0000	566.0000	0.9691	0.8035
330	0.8256	0.8035	0.4712	2.7776	0.3572	0.8896	17.0000	0.0571	4.7532	121.0000	0.1017	1196.0000	0.6873	389.0000	566.0000	0.9699	0.7990
331	0.7975	0.8125	0.4794	2.7768	0.3637	0.8763	17.3000	0.0768	4.9162	125.0000	0.1081	1165.0000	0.6749	382.0000	566.0000	0.9691	0.8105
332	0.8096	0.8113	0.4825	3.0702	0.3684	0.8791	17.3000	0.0726	4.8827	131.0000	0.1111	1182.0000	0.6625	375.0000	566.0000	0.9619	0.7987
333	0.8334	0.8113	0.4774	3.1751	0.3646	0.8827	17.2000	0.0702	4.9661	130.0000	0.1088	1199.0000	0.6767	383.0000	566.0000	0.9641	0.7946
334	0.8308	0.8080	0.4800	3.0755	0.3462	0.8782	17.3000	0.0734	4.9070	133.0000	0.1082	1232.0000	0.6837	387.0000	566.0000	0.9724	0.7989
335	0.8018	0.8105	0.4764	2.8592	0.3581	0.8731	17.3000	0.0775	4.8320	127.0000	0.1073	1186.0000	0.6731	381.0000	566.0000	0.9671	0.8027
336	0.8104	0.8068	0.4759	3.1449	0.3589	0.8798	17.2000	0.0804	4.7513	123.0000	0.1015	1215.0000	0.6961	394.0000	566.0000	0.9704	0.8018
337	0.8184	0.8080	0.4798	2.9351	0.3670	0.8813	17.2000	0.0750	4.7850	126.0000	0.1028	1232.0000	0.6820	386.0000	566.0000	0.9708	0.7959
338	0.8125	0.8121	0.4740	2.9551	0.3652	0.8816	17.1000	0.0823	4.8472	132.0000	0.1087	1225.0000	0.6820	386.0000	566.0000	0.9649	0.7960
339	0.8037	0.8133	0.4822	3.0285	0.3716	0.8773	17.3000	0.0844	4.9621	133.0000	0.1115	1195.0000	0.6519	369.0000	566.0000	0.9632	0.8058
340	0.8025	0.8113	0.4774	3.0008	0.3781	0.8782	17.3000	0.0923	4.6515	127.0000	0.1028	1241.0000	0.6996	396.0000	566.0000	0.9718	0.8009
341	0.8272	0.8092	0.4774	3.0315	0.3602	0.8817	17.1000	0.0750	4.9843	131.0000	0.1091	1205.0000	0.6767	383.0000	566.0000	0.9627	0.7958
342	0.8161	0.8014	0.4748	3.0345	0.3596	0.8835	17.3000	0.0749	4.8556	122.0000	0.1059	1161.0000	0.6731	381.0000	566.0000	0.9630	0.8036
343	0.8239	0.8076	0.4803	2.7004	0.3671	0.8824	17.2000	0.0638	4.7356	129.0000	0.1101	1175.0000	0.6749	382.0000	566.0000	0.9668	0.8030
344	0.8032	0.8047	0.4765	2.9401	0.3722	0.8876	17.2000	0.0758	4.7676	128.0000	0.1052	1219.0000	0.6767	383.0000	566.0000	0.9672	0.8118
345	0.8036	0.8063	0.4731	3.0789	0.3425	0.8807	17.2000	0.0743	4.7696	130.0000	0.1061	1230.0000	0.7208	408.0000	566.0000	0.9650	0.7983
346	0.8166	0.8117	0.4753	3.0000	0.3752	0.8850	17.2000	0.0706	4.8216	127.0000	0.1085	1179.0000	0.6537	370.0000	566.0000	0.9652	0.8084
347	0.7945	0.8014	0.4708	3.1854	0.3040	0.8781	17.2000	0.0592	4.8000	118.0000	0.0992	1192.0000	0.7067	400.0000	566.0000	0.9732	0.8068
348	0.8182	0.8063	0.4814	2.9415	0.3728	0.8800	17.3000	0.0839	4.6919	128.0000	0.1063	1213.0000	0.6996	396.0000	566.0000	0.9662	0.8061
349	0.8448	0.8080	0.4796	2.9544	0.3767	0.8904	17.3000	0.0658	4.7513	124.0000	0.1056	1185.0000	0.6820	386.0000	566.0000	0.9679	0.8077
350	0.8205	0.8039	0.4717	3.1433	0.3238	0.8646	17.3000	0.0828	4.7056	131.0000	0.1113	1179.0000	0.6961	394.0000	566.0000	0.9754	0.7926
351	0.8303	0.8084	0.4748	2.7427	0.3686	0.8930	17.2000	0.0583	5.0053	121.0000	0.1013	1201.0000	0.6661	377.0000	566.0000	0.9700	0.7964
352	0.8228	0.8138	0.4823	3.0830	0.3763	0.8854	17.2000	0.0599	4.7493	119.0000	0.1034	1156.0000	0.6201	351.0000	566.0000	0.9740	0.8012
353	0.8240	0.8076	0.4793	2.8773	0.3617	0.8835	17.2000	0.0561	4.8255	120.0000	0.1013	1190.0000	0.6784	384.0000	566.0000	0.9706	0.8152
354	0.7981	0.8117	0.4839	3.0772	0.3572	0.8778	17.2000	0.0769	4.6990	132.0000	0.1069	1244.0000	0.6926	392.0000	566.0000	0.9670	0.7955
355	0.8020	0.8068	0.4778	2.6444	0.3697	0.8776	17.0000	0.0824	5.0053	129.0000	0.1091	1184.0000	0.6625	375.0000	566.0000	0.9611	0.8058
356	0.8140	0.8055	0.4767	2.6782	0.3523	0.8814	17.3000	0.0643	4.9194	124.0000	0.1085	1153.0000	0.6360	360.0000	566.0000	0.9722	0.8110
357	0.8000	0.8051	0.4777	3.2134	0.3527	0.8710	17.2000	0.0796	4.5323	130.0000	0.1092	1195.0000	0.6837	387.0000	566.0000	0.9657	0.7933
358	0.8015	0.8076	0.4796	3.1775	0.3491	0.8731	17.3000	0.0787	4.9730	138.0000	0.1169	1189.0000	0.6537	370.0000	566.0000	0.9638	0.7986
359	0.7948	0.8150	0.4815	3.1558	0.3696	0.8885	17.3000	0.0814	4.7783	124.0000	0.1027	1213.0000	0.7173	406.0000	566.0000	0.9670	0.7967
360	0.8200	0.8035	0.4765	3.0566	0.3415	0.8756	17.2000	0.0684	4.8822	135.0000	0.1146	1184.0000	0.7049	399.0000	566.0000	0.9628	0.7936
361	0.8437	0.7998	0.4752	3.0320	0.3649	0.8870	17.0000	0.0635	4.7078	128.0000	0.1060	1218.0000	0.7014	397.0000	566.0000	0.9713	0.7960
362	0.8119	0.8096	0.4755	3.0669	0.3690	0.8774	17.2000	0.0722	4.8203	130.0000	0.1094	1195.0000	0.6784	384.0000	566.0000	0.9632	0.7997
363	0.8252	0.8113	0.4818	3.2363	0.3610	0.8783	17.2000	0.0703	4.6517	128.0000	0.1080	1189.0000	0.7102	402.0000	566.0000	0.9697	0.8027
364	0.8114	0.8109	0.4809	3.1037	0.3784	0.8721	17.3000	0.0734	4.8040	134.0000	0.1101	1234.0000	0.7120	403.0000	566.0000	0.9660	0.7965
365	0.8217	0.8051	0.4742	2.9413	0.3452	0.8723	17.2000	0.0743	4.9144	132.0000	0.1147	1159.0000	0.6608	374.0000	566.0000	0.9689	0.8001
366	0.8233	0.8030	0.4738	3.0652	0.3529	0.8717	17.3000	0.0751	4.8997	132.0000	0.1136	1165.0000	0.6696	379.0000	566.0000	0.9605	0.8022
367	0.8341	0.8080	0.4771	3.2052	0.3610	0.8771	17.1000	0.0672	4.7870	134.0000	0.1119	1199.0000	0.6802	385.0000	566.0000	0.9650	0.7959
368	0.8174	0.8068	0.4737	3.1180	0.3767	0.8747	17.2000	0.0709	4.7995	126.0000	0.1054	1203.0000	0.6784	384.0000	566.0000	0.9734	0.7896
369	0.8171	0.8068	0.4763	3.1336	0.3598	0.8739	17.1000	0.0831	4.7739	131.0000	0.1118	1175.0000	0.6643	376.0000	566.0000	0.9626	0.7990
370	0.8053	0.8129	0.4789	3.0469	0.3433	0.8854	17.2000	0.0699	4.8689	127.0000	0.1048	1216.0000	0.6873	389.0000	566.0000	0.9712	0.8083
371	0.8254	0.8224	0.4853	2.8318	0.3927	0.8901	17.3000	0.0608	4.9212	122.0000	0.1018	1207.0000	0.6502	368.0000	566.0000	0.9710	0.8105
372	0.7975	0.8002	0.4768	2.8349	0.3429	0.8913	17.2000	0.0541	4.7838	119.0000	0.0998	1199.0000	0.7191	407.0000	566.0000	0.9733	0.8043
373	0.7987	0.7977	0.4778	2.7591	0.3569	0.8760	17.3000	0.0791	4.9899	129.0000	0.1101	1179.0000	0.7014	397.0000	566.0000	0.9695	0.7955
374	0.8263	0.8047	0.4783	2.9618	0.3535	0.8801	17.2000	0.0631	4.9600	124.0000	0.1081	1153.0000	0.6625	375.0000	566.0000	0.9636	0.8080
375	0.8089	0.8055	0.4730	2.9294	0.3634	0.8907	17.3000	0.0629	4.8279	118.0000	0.1021	1161.0000	0.6466	366.0000	566.0000	0.9742	0.8155
376	0.8289	0.8072	0.4780	2.7746	0.3578	0.8800	17.3000	0.0635	4.8329	124.0000	0.1045	1189.0000	0.6873	389.0000	566.0000	0.9622	0.8026
377	0.8046	0.8096	0.4850	3.0306	0.3670	0.8792	17.3000	0.0762	4.8232	131.0000	0.1061	1240.0000	0.6996	396.0000	566.0000	0.9677	0.7983
378	0.8150	0.8101	0.4824	3.2302	0.3660	0.8696	17.2000	0.0737	4.8435	135.0000	0.1129	1199.0000	0.6661	377.0000	566.0000	0.9658	0.8000
379	0.8133	0.8101	0.4753	2.8005	0.3640	0.8869	17.1000	0.0682	4.8713	125.0000	0.1072	1168.0000	0.6590	373.0000	566.0000	0.9649	0.8132
380	0.8215	0.8080	0.4760	2.8912	0.3687	0.8893	17.1000	0.0596	4.9517	122.0000	0.1023	1195.0000	0.6590	373.0000	566.0000	0.9699	0.8043
381	0.8144	0.8063	0.4815	3.0904	0.3791	0.8827	17.3000	0.0816	4.7866	131.0000	0.1094	1217.0000	0.6873	389.0000	566.0000	0.9614	0.7933
382	0.8191	0.8092	0.4798	3.0918	0.3672	0.8833	17.3000	0.0662	4.8519	129.0000	0.1099	1176.0000	0.6678	378.0000	566.0000	0.9668	0.8054
383	0.8296	0.8051	0.4819	3.1723	0.3334	0.8764	17.2000	0.0775	4.7032	134.0000	0.1089	1236.0000	0.7085	401.0000	566.0000	0.9636	0.7916
384	0.8135	0.8101	0.4806	3.1220	0.3723	0.8822	17.1000	0.0855	4.8550	124.0000	0.1018	1221.0000	0.6943	393.0000	566.0000	0.9713	0.8002
385	0.8171	0.8043	0.4781	2.8699	0.3211	0.8803	17.0000	0.0621	4.8438	118.0000	0.0974	1222.0000	0.7014	397.0000	566.0000	0.9738	0.8043
386	0.8107	0.8059	0.4773	2.8402	0.3775	0.8873	17.3000	0.0776	4.6857	121.0000	0.1015	1195.0000	0.6802	385.0000	566.0000	0.9699	0.8109
387	0.8131	0.8030	0.4792	2.9966	0.3743	0.8842	17.3000	0.0684	4.9289	123.0000	0.1039	1189.0000	0.6714	380.0000	566.0000	0.9689	0.8100
388	0.7960	0.8109	0.4759	3.1865	0.3626	0.8788	17.1000	0.0755	4.7506	134.0000	0.1104	1217.0000	0.6873	389.0000	566.0000	0.9630	0.7913
389	0.8243	0.8022	0.4774	2.8973	0.3719	0.8876	17.3000	0.0629	4.8750	126.0000	0.1037	1217.0000	0.6784	384.0000	566.0000	0.9671	0.8058
390	0.8040	0.8063	0.4777	2.9132	0.3713	0.8753	17.2000	0.0786	5.0304	129.0000	0.1103	1175.0000	0.6396	362.0000	566.0000	0.9651	0.8041
391	0.8117	0.8047	0.4733	3.0034	0.3490	0.8818	17.1000	0.0733	4.8524	132.0000	0.1116	1188.0000	0.6943	393.0000	566.0000	0.9613	0.7954
392	0.8030	0.8080	0.4781	2.7942	0.3722	0.8883	17.2000	0.0796	4.9041	125.0000	0.1067	1176.0000	0.6449	365.0000	566.0000	0.9685	0.8079
393	0.8213	0.8072	0.4714	3.3158	0.3633	0.8774	17.1000	0.0732	4.6957	129.0000	0.1098	1178.0000	0.6908	391.0000	566.0000	0.9610	0.7874
394	0.8166	0.8092	0.4789	2.9503	0.3544	0.8792	17.3000	0.0708	4.7045	129.0000	0.1094	1187.0000	0.6996	396.0000	566.0000	0.9705	0.8049
395	0.8186	0.8146	0.4805	2.9830	0.3800	0.8967	17.3000	0.0527	4.7643	121.0000	0.0985	1234.0000	0.7120	403.0000	566.0000	0.9749	0.8004
396	0.7995	0.8084	0.4791	2.7242	0.3748	0.8819	17.0000	0.0647	4.8977	126.0000	0.1054	1200.0000	0.6908	391.0000	566.0000	0.9642	0.8021
397	0.7988	0.8076	0.4791	2.8668	0.3710	0.8909	17.3000	0.0760	4.8853	128.0000	0.1084	1186.0000	0.6625	375.0000	566.0000	0.9621	0.8012
398	0.8146	0.8138	0.4771	2.8144	0.3705	0.8906	17.2000	0.0636	4.7832	121.0000	0.1002	1212.0000	0.6926	392.0000	566.0000	0.9736	0.7990
399	0.8285	0.7993	0.4745	2.6984	0.3745	0.8928	17.2000	0.0586	4.9974	116.0000	0.0988	1177.0000	0.6767	383.0000	566.0000	0.9737	0.8144
400	0.8017	0.8018	0.4685	2.9241	0.3770	0.8817	17.2000	0.0725	4.6759	121.0000	0.1016	1199.0000	0.7032	398.0000	566.0000	0.9741	0.8051
401	0.7992	0.8117	0.4784	2.7748	0.3853	0.8916	17.1000	0.0615	4.7861	121.0000	0.1003	1208.0000	0.6608	374.0000	566.0000	0.9710	0.7987
402	0.8324	0.8109	0.4798	3.0375	0.3702	0.8846	17.2000	0.0704	4.8880	127.0000	0.1065	1201.0000	0.6784	384.0000	566.0000	0.9642	0.8012
403	0.8319	0.8101	0.4794	2.9454	0.3738	0.8856	17.2000	0.0611	4.7565	125.0000	0.1043	1208.0000	0.6749	382.0000	566.0000	0.9669	0.8026
404	0.8090	0.8035	0.4757	3.0525	0.3659	0.8814	17.2000	0.0779	4.8247	132.0000	0.1142	1161.0000	0.6855	388.0000	566.0000	0.9587	0.8014
405	0.8041	0.8109	0.4804	3.2031	0.3628	0.8775	17.1000	0.0903	4.8324	130.0000	0.1116	1167.0000	0.6537	370.0000	566.0000	0.9614	0.8078
406	0.8240	0.8088	0.4747	2.9888	0.3424	0.8793	17.0000	0.0696	4.8974	127.0000	0.1096	1164.0000	0.6714	380.0000	566.0000	0.9734	0.7985
407	0.8129	0.8059	0.4856	2.7326	0.3702	0.8832	17.1000	0.0836	4.8198	124.0000	0.1001	1249.0000	0.6961	394.0000	566.0000	0.9696	0.7969
408	0.8178	0.8109	0.4807	3.1148	0.3476	0.8808	17.2000	0.0655	4.7581	130.0000	0.1034	1263.0000	0.7085	401.0000	566.0000	0.9683	0.7979
409	0.8140	0.8125	0.4845	3.2220	0.3733	0.8773	17.2000	0.0811	4.9890	139.0000	0.1180	1189.0000	0.6396	362.0000	566.0000	0.9537	0.7916
410	0.7994	0.8105	0.4802	2.8209	0.3731	0.8846	17.2000	0.0764	4.9000	123.0000	0.1017	1217.0000	0.6714	380.0000	566.0000	0.9721	0.8030
411	0.7742	0.8096	0.4785	2.8800	0.3320	0.8850	17.2000	0.0700	4.8046	120.0000	0.1026	1175.0000	0.6873	389.0000	566.0000	0.9745	0.8075
412	0.7786	0.8063	0.4758	3.0537	0.2909	0.8677	17.2000	0.0889	4.7128	128.0000	0.1060	1211.0000	0.7014	397.0000	566.0000	0.9678	0.8029
413	0.8267	0.8084	0.4756	3.2328	0.3624	0.8875	17.2000	0.0684	4.5762	127.0000	0.1061	1207.0000	0.6837	387.0000	566.0000	0.9660	0.7962
414	0.8144	0.8092	0.4805	2.9917	0.3784	0.8980	17.2000	0.0663	4.6831	122.0000	0.1010	1211.0000	0.6802	385.0000	566.0000	0.9678	0.7964
415	0.8292	0.8121	0.4791	3.2218	0.3672	0.8882	17.1000	0.0658	4.6087	134.0000	0.1113	1213.0000	0.6908	391.0000	566.0000	0.9654	0.8083
416	0.8230	0.7993	0.4716	3.0995	0.3535	0.8840	17.2000	0.0841	4.8402	123.0000	0.1031	1196.0000	0.6855	388.0000	566.0000	0.9716	0.8155
417	0.8064	0.8117	0.4804	3.2770	0.3071	0.8718	17.2000	0.0658	4.7649	137.0000	0.1119	1231.0000	0.6837	387.0000	566.0000	0.9634	0.8078
418	0.8232	0.8076	0.4775	3.2733	0.3538	0.8825	17.2000	0.0733	4.7062	126.0000	0.1040	1215.0000	0.6855	388.0000	566.0000	0.9712	0.8035
419	0.8296	0.8059	0.4732	3.2397	0.3540	0.8749	17.1000	0.0806	4.8623	132.0000	0.1143	1168.0000	0.6413	363.0000	566.0000	0.9640	0.8095
420	0.8109	0.8129	0.4795	2.8690	0.3804	0.8941	17.1000	0.0771	4.7441	119.0000	0.0979	1221.0000	0.6767	383.0000	566.0000	0.9705	0.7962
421	0.7928	0.8113	0.4810	3.0091	0.3727	0.8837	17.1000	0.0853	4.6534	124.0000	0.1026	1211.0000	0.7085	401.0000	566.0000	0.9686	0.8082
422	0.7984	0.8117	0.4807	2.9451	0.3207	0.8787	17.1000	0.0715	4.7868	124.0000	0.1033	1202.0000	0.6714	380.0000	566.0000	0.9692	0.8143
423	0.7998	0.8133	0.4844	2.8357	0.3624	0.8860	17.2000	0.0634	4.7767	128.0000	0.1053	1223.0000	0.7120	403.0000	566.0000	0.9747	0.8007
424	0.8253	0.8059	0.4743	3.1188	0.3436	0.8856	17.3000	0.0608	4.7828	115.0000	0.0973	1187.0000	0.6590	373.0000	566.0000	0.9764	0.8081
425	0.7907	0.8080	0.4751	2.7500	0.3693	0.8813	17.2000	0.0843	4.7855	126.0000	0.1055	1200.0000	0.7085	401.0000	566.0000	0.9650	0.8019
426	0.8380	0.8018	0.4789	3.0668	0.3427	0.8742	17.2000	0.0664	4.8789	128.0000	0.1114	1153.0000	0.6714	380.0000	566.0000	0.9618	0.8014
427	0.8365	0.8166	0.4859	3.5164	0.3704	0.8839	17.1000	0.0634	4.8508	139.0000	0.1149	1216.0000	0.6749	382.0000	566.0000	0.9581	0.7883
428	0.8344	0.8035	0.4778	3.1227	0.3492	0.8829	17.2000	0.0752	4.9499	129.0000	0.1083	1198.0000	0.6696	379.0000	566.0000	0.9683	0.7963
429	0.8202	0.8101	0.4738	2.9203	0.3567	0.8759	17.2000	0.0775	4.6162	133.0000	0.1120	1192.0000	0.6767	383.0000	566.0000	0.9656	0.8038
430	0.8094	0.8051	0.4778	3.0160	0.3659	0.8787	17.1000	0.0699	4.8918	126.0000	0.1068	1185.0000	0.6696	379.0000	566.0000	0.9646	0.8055
431	0.8188	0.8063	0.4790	2.9536	0.3556	0.8908	17.1000	0.0720	4.9377	125.0000	0.1060	1185.0000	0.6519	369.0000	566.0000	0.9662	0.8113
432	0.8193	0.8109	0.4766	2.8866	0.3645	0.8807	17.3000	0.0696	4.9019	126.0000	0.1062	1190.0000	0.6661	377.0000	566.0000	0.9697	0.8167
433	0.8284	0.8105	0.4869	2.6397	0.3754	0.8904	17.2000	0.0671	4.8486	121.0000	0.1005	1213.0000	0.6767	383.0000	566.0000	0.9711	0.8016
434	0.8118	0.8047	0.4711	2.8783	0.3498	0.8752	17.2000	0.0674	4.8827	124.0000	0.1063	1175.0000	0.6926	392.0000	566.0000	0.9745	0.7973
435	0.8006	0.8150	0.4778	2.7547	0.3651	0.8864	17.0000	0.0771	4.8850	119.0000	0.1008	1182.0000	0.6608	374.0000	566.0000	0.9712	0.8009
436	0.8001	0.8051	0.4749	3.0082	0.3670	0.8876	17.1000	0.0717	4.8520	122.0000	0.1008	1215.0000	0.6926	392.0000	566.0000	0.9679	0.8028
437	0.8195	0.8076	0.4784	2.8502	0.3652	0.8768	17.2000	0.0837	4.7935	128.0000	0.1067	1202.0000	0.7014	397.0000	566.0000	0.9676	0.8035
438	0.8181	0.8068	0.4806	3.2347	0.3783	0.8875	17.2000	0.0826	4.9570	132.0000	0.1114	1189.0000	0.6572	372.0000	566.0000	0.9647	0.7994
439	0.8129	0.8076	0.4734	3.1681	0.3616	0.8802	17.2000	0.0753	4.8707	134.0000	0.1136	1184.0000	0.6696	379.0000	566.0000	0.9662	0.8003
440	0.8296	0.8072	0.4805	3.0271	0.3659	0.8834	17.2000	0.0686	4.7398	122.0000	0.1002	1219.0000	0.6926	392.0000	566.0000	0.9680	0.8043
441	0.7910	0.8092	0.4755	3.1488	0.3684	0.8707	17.2000	0.0986	4.8263	131.0000	0.1140	1163.0000	0.6714	380.0000	566.0000	0.9604	0.8032
442	0.8093	0.8080	0.4719	2.8707	0.3641	0.8837	17.2000	0.0695	4.6884	123.0000	0.1045	1183.0000	0.7032	398.0000	566.0000	0.9687	0.8033
443	0.8296	0.8129	0.4831	3.0084	0.3769	0.8773	17.1000	0.0848	4.9373	129.0000	0.1086	1193.0000	0.6767	383.0000	566.0000	0.9656	0.7942
444	0.8281	0.8043	0.4763	3.0199	0.3449	0.8886	17.2000	0.0675	4.7538	125.0000	0.1039	1207.0000	0.7032	398.0000	566.0000	0.9677	0.7963
445	0.8120	0.8113	0.4752	2.9376	0.3740	0.8842	17.1000	0.0755	4.7435	127.0000	0.1078	1185.0000	0.6749	382.0000	566.0000	0.9586	0.8048
446	0.8081	0.8084	0.4775	2.9774	0.3500	0.8775	17.3000	0.0583	4.7423	123.0000	0.1034	1195.0000	0.6855	388.0000	566.0000	0.9749	0.8071
447	0.8268	0.8088	0.4739	3.2489	0.3574	0.8794	17.3000	0.0858	4.7951	134.0000	0.1181	1145.0000	0.6555	371.0000	566.0000	0.9633	0.8075
448	0.8013	0.8113	0.4788	3.0455	0.3674	0.8730	17.3000	0.0850	4.9112	138.0000	0.1168	1186.0000	0.6767	383.0000	566.0000	0.9637	0.8076
449	0.8305	0.8092	0.4822	3.0124	0.3700	0.8724	17.3000	0.0692	4.9154	134.0000	0.1110	1209.0000	0.6890	390.0000	566.0000	0.9628	0.7987
450	0.8133	0.8006	0.4682	2.9496	0.3659	0.8898	17.3000	0.0639	4.6782	129.0000	0.1050	1230.0000	0.7138	404.0000	566.0000	0.9642	0.7962
451	0.8093	0.8035	0.4689	3.1501	0.3427	0.8772	17.1000	0.0704	4.7599	130.0000	0.1100	1186.0000	0.7138	404.0000	566.0000	0.9629	0.7974
452	0.8141	0.8047	0.4727	2.8452	0.3257	0.8813	17.2000	0.0711	4.7968	130.0000	0.1098	1189.0000	0.6696	379.0000	566.0000	0.9664	0.8094
453	0.8221	0.8084	0.4813	2.9350	0.3637	0.8849	16.9000	0.0672	4.8395	122.0000	0.0995	1230.0000	0.7155	405.0000	566.0000	0.9732	0.8034
454	0.8280	0.8113	0.4763	2.9858	0.3652	0.8858	17.1000	0.0696	4.8798	129.0000	0.1084	1197.0000	0.6908	391.0000	566.0000	0.9649	0.8131
455	0.8163	0.8084	0.4708	2.9861	0.3415	0.8860	17.2000	0.0579	4.6870	129.0000	0.1060	1221.0000	0.7226	409.0000	566.0000	0.9697	0.7911
456	0.8202	0.8068	0.4794	3.0479	0.3722	0.8863	17.2000	0.0622	4.6753	118.0000	0.0996	1190.0000	0.6855	388.0000	566.0000	0.9739	0.8062
457	0.8045	0.8051	0.4753	3.0659	0.3562	0.8828	17.2000	0.0645	4.9182	126.0000	0.1067	1184.0000	0.6908	391.0000	566.0000	0.9713	0.7976
458	0.8120	0.8002	0.4741	3.0131	0.3530	0.8801	17.2000	0.0813	4.5704	126.0000	0.1036	1218.0000	0.7155	405.0000	566.0000	0.9696	0.7924
459	0.8167	0.8084	0.4749	2.9716	0.3584	0.8811	17.3000	0.0621	4.9261	128.0000	0.1102	1163.0000	0.6696	379.0000	566.0000	0.9673	0.8087
460	0.8141	0.8068	0.4763	2.8089	0.3663	0.8823	17.2000	0.0688	4.7870	126.0000	0.1052	1214.0000	0.7049	399.0000	566.0000	0.9720	0.8058
461	0.8183	0.8063	0.4762	3.0032	0.3686	0.8754	17.3000	0.0748	4.7602	128.0000	0.1038	1235.0000	0.6926	392.0000	566.0000	0.9684	0.7930
462	0.8128	0.8063	0.4773	3.1542	0.3613	0.8778	17.2000	0.0761	4.8249	131.0000	0.1089	1213.0000	0.6661	377.0000	566.0000	0.9695	0.8052
463	0.8164	0.8117	0.4819	3.0017	0.3653	0.8948	17.2000	0.0689	4.6737	122.0000	0.1023	1196.0000	0.6714	380.0000	566.0000	0.9741	0.7999
464	0.7882	0.8109	0.4780	3.0213	0.3675	0.8754	17.2000	0.0796	4.7772	131.0000	0.1077	1220.0000	0.7138	404.0000	566.0000	0.9664	0.8032
465	0.8297	0.8113	0.4813	2.6281	0.3785	0.8910	17.1000	0.0719	4.8157	120.0000	0.1010	1202.0000	0.6996	396.0000	566.0000	0.9709	0.8230
466	0.8338	0.8063	0.4725	2.9454	0.3392	0.8737	17.2000	0.0745	4.8431	129.0000	0.1105	1173.0000	0.6643	376.0000	566.0000	0.9736	0.8026
467	0.8153	0.8018	0.4730	2.8229	0.3164	0.8888	17.3000	0.0681	4.7883	118.0000	0.0974	1214.0000	0.7261	411.0000	566.0000	0.9736	0.8013
468	0.7981	0.8080	0.4745	3.3161	0.3683	0.8690	17.3000	0.0949	4.5417	134.0000	0.1124	1196.0000	0.6784	384.0000	566.0000	0.9666	0.7929
469	0.8434	0.8072	0.4823	2.9844	0.3650	0.8901	17.3000	0.0615	4.6896	134.0000	0.1101	1221.0000	0.6943	393.0000	566.0000	0.9615	0.8007
470	0.8204	0.8092	0.4766	3.1747	0.3569	0.8837	17.3000	0.0700	4.6231	131.0000	0.1080	1219.0000	0.7032	398.0000	566.0000	0.9655	0.8057
471	0.8039	0.8055	0.4742	2.8195	0.3562	0.8812	17.3000	0.0789	4.7407	131.0000	0.1088	1208.0000	0.7155	405.0000	566.0000	0.9578	0.7940
472	0.8154	0.8030	0.4744	3.0939	0.3563	0.8811	17.1000	0.0810	4.5771	129.0000	0.1073	1204.0000	0.7102	402.0000	566.0000	0.9668	0.8055
473	0.8162	0.7977	0.4748	2.9750	0.3461	0.8848	17.2000	0.0761	4.8950	122.0000	0.1055	1160.0000	0.6731	381.0000	566.0000	0.9707	0.8040
