accuracy	proportion	density	fuzziness	coverage	purity	sounds	missing	csetsize	clusters	props	patterns	predicted	predictable	removed
902	0.5378	0.5855	0.3584	0.8041	0.0750	0.7479	35.2500	0.1662	3.3567	167.0000	0.2215	759.0000	0.4644	457.0000	984.0000
903	0.5230	0.5778	0.3539	0.8075	0.0739	0.7471	35.1250	0.1718	3.3093	170.0000	0.2300	743.0000	0.4797	472.0000	984.0000
904	0.5478	0.5789	0.3484	0.8044	0.0783	0.7609	35.2500	0.1531	3.2440	163.0000	0.2148	762.0000	0.4665	459.0000	984.0000
905	0.5295	0.5585	0.3334	0.8158	0.0676	0.7494	35.1250	0.1652	3.3356	164.0000	0.2422	681.0000	0.4421	435.0000	984.0000
906	0.5267	0.5794	0.3698	0.7867	0.0819	0.7696	35.5000	0.1535	3.3870	173.0000	0.2232	781.0000	0.4858	478.0000	984.0000
907	0.5420	0.5904	0.3823	0.8012	0.0803	0.7531	35.6250	0.1331	3.3539	173.0000	0.2182	797.0000	0.4939	486.0000	984.0000
908	0.5465	0.5701	0.3612	0.7812	0.0746	0.7629	35.1250	0.1535	3.2681	177.0000	0.2382	746.0000	0.4776	470.0000	984.0000
909	0.5625	0.5860	0.3716	0.8034	0.0831	0.7682	34.8750	0.1451	3.3113	169.0000	0.2195	772.0000	0.4929	485.0000	984.0000
910	0.5211	0.5789	0.3642	0.7968	0.0779	0.7581	36.0000	0.1691	3.3347	177.0000	0.2335	764.0000	0.4827	475.0000	984.0000
911	0.5236	0.5668	0.3497	0.8036	0.0792	0.7553	35.7500	0.1504	3.1317	175.0000	0.2294	765.0000	0.4939	486.0000	984.0000
912	0.5050	0.5805	0.3535	0.7931	0.0712	0.7368	35.1250	0.1626	3.2060	182.0000	0.2443	750.0000	0.4736	466.0000	984.0000
913	0.4874	0.5750	0.3598	0.7967	0.0748	0.7495	36.0000	0.1702	3.3463	180.0000	0.2387	759.0000	0.4695	462.0000	984.0000
914	0.5353	0.5860	0.3608	0.7903	0.0798	0.7538	34.7500	0.1413	3.3277	175.0000	0.2330	756.0000	0.4776	470.0000	984.0000
915	0.4914	0.5728	0.3516	0.8120	0.0716	0.7676	35.7500	0.1511	3.3675	162.0000	0.2207	738.0000	0.4563	449.0000	984.0000
916	0.5171	0.5728	0.3486	0.8054	0.0803	0.7582	35.5000	0.1621	3.2543	170.0000	0.2202	776.0000	0.4675	460.0000	984.0000
917	0.5406	0.5613	0.3309	0.7990	0.0739	0.7445	35.3750	0.1653	3.2326	171.0000	0.2388	720.0000	0.4370	430.0000	984.0000
918	0.5207	0.5679	0.3534	0.7933	0.0707	0.7523	34.8750	0.1589	3.2250	171.0000	0.2289	751.0000	0.4878	480.0000	984.0000
919	0.5167	0.5668	0.3490	0.8016	0.0799	0.7395	36.2500	0.1852	3.1471	180.0000	0.2372	763.0000	0.4837	476.0000	984.0000
920	0.5404	0.5833	0.3642	0.8008	0.0832	0.7626	35.7500	0.1625	3.4822	168.0000	0.2295	736.0000	0.4573	450.0000	984.0000
921	0.5069	0.5838	0.3708	0.7961	0.0769	0.7548	35.7500	0.1604	3.3036	177.0000	0.2311	769.0000	0.4787	471.0000	984.0000
922	0.5318	0.5756	0.3493	0.8196	0.0768	0.7733	36.1250	0.1471	3.3851	174.0000	0.2390	732.0000	0.4512	444.0000	984.0000
923	0.5476	0.5844	0.3624	0.8015	0.0812	0.7721	35.1250	0.1492	3.2812	174.0000	0.2178	807.0000	0.4807	473.0000	984.0000
924	0.5527	0.5778	0.3495	0.8015	0.0790	0.7600	35.3750	0.1500	3.2117	170.0000	0.2243	761.0000	0.4705	463.0000	984.0000
925	0.5213	0.5844	0.3680	0.8002	0.0840	0.7474	35.8750	0.1672	3.2851	180.0000	0.2267	799.0000	0.4848	477.0000	984.0000
926	0.5503	0.5761	0.3610	0.7924	0.0798	0.7623	35.7500	0.1456	3.3987	180.0000	0.2473	732.0000	0.4715	464.0000	984.0000
927	0.5139	0.5756	0.3594	0.7952	0.0822	0.7434	35.2500	0.1568	3.3053	172.0000	0.2245	770.0000	0.4827	475.0000	984.0000
928	0.5077	0.5816	0.3602	0.7936	0.0786	0.7805	35.8750	0.1481	3.2024	171.0000	0.2178	788.0000	0.5020	494.0000	984.0000
929	0.4950	0.5772	0.3600	0.7913	0.0796	0.7313	35.1250	0.1799	3.2511	181.0000	0.2490	731.0000	0.4736	466.0000	984.0000
930	0.5529	0.5761	0.3498	0.7903	0.0798	0.7522	35.7500	0.1519	3.4014	177.0000	0.2405	738.0000	0.4482	441.0000	984.0000
931	0.4621	0.5635	0.3455	0.7836	0.0674	0.7253	35.5000	0.1902	3.2494	170.0000	0.2322	735.0000	0.4604	453.0000	984.0000
932	0.5378	0.5789	0.3555	0.7869	0.0758	0.7455	35.8750	0.1512	3.3166	177.0000	0.2431	733.0000	0.4848	477.0000	984.0000
933	0.5314	0.5745	0.3619	0.8091	0.0733	0.7712	35.3750	0.1536	3.3957	168.0000	0.2314	731.0000	0.4726	465.0000	984.0000
934	0.5238	0.5800	0.3536	0.8313	0.0794	0.7643	35.6250	0.1556	3.3799	169.0000	0.2312	735.0000	0.4654	458.0000	984.0000
935	0.5245	0.5739	0.3509	0.7909	0.0786	0.7545	35.2500	0.1443	3.2258	172.0000	0.2231	778.0000	0.4726	465.0000	984.0000
936	0.5169	0.5712	0.3507	0.8303	0.0824	0.7578	35.8750	0.1733	3.3435	173.0000	0.2316	752.0000	0.4350	428.0000	984.0000
937	0.5127	0.5723	0.3533	0.7985	0.0709	0.7396	35.6250	0.1529	3.3172	180.0000	0.2384	758.0000	0.4614	454.0000	984.0000
938	0.5353	0.5893	0.3673	0.8069	0.0822	0.7600	35.3750	0.1518	3.3609	170.0000	0.2174	784.0000	0.4675	460.0000	984.0000
939	0.5586	0.5910	0.3586	0.8111	0.0786	0.7387	35.3750	0.1632	3.4487	170.0000	0.2358	727.0000	0.4461	439.0000	984.0000
940	0.5363	0.5805	0.3515	0.7838	0.0809	0.7649	35.5000	0.1586	3.3510	168.0000	0.2270	744.0000	0.4400	433.0000	984.0000
941	0.5007	0.5844	0.3565	0.7804	0.0774	0.7421	35.6250	0.1738	3.4500	187.0000	0.2477	762.0000	0.4675	460.0000	984.0000
942	0.5139	0.5816	0.3573	0.8050	0.0784	0.7621	35.5000	0.1437	3.3921	177.0000	0.2326	768.0000	0.4614	454.0000	984.0000
943	0.5055	0.5849	0.3641	0.7972	0.0818	0.7556	35.6250	0.1407	3.2102	179.0000	0.2246	803.0000	0.4787	471.0000	984.0000
944	0.5214	0.5838	0.3659	0.8001	0.0831	0.7736	35.7500	0.1558	3.4820	167.0000	0.2300	728.0000	0.4512	444.0000	984.0000
945	0.5196	0.5860	0.3684	0.8108	0.0830	0.7651	36.0000	0.1740	3.3485	172.0000	0.2331	742.0000	0.4695	462.0000	984.0000
946	0.5181	0.5800	0.3608	0.7998	0.0767	0.7426	35.1250	0.1722	3.3194	180.0000	0.2442	739.0000	0.4868	479.0000	984.0000
947	0.5339	0.5739	0.3484	0.7936	0.0762	0.7368	35.0000	0.1578	3.3218	179.0000	0.2472	727.0000	0.4421	435.0000	984.0000
948	0.5376	0.5778	0.3618	0.7944	0.0792	0.7683	35.7500	0.1411	3.3445	176.0000	0.2362	748.0000	0.4837	476.0000	984.0000
949	0.4900	0.5772	0.3566	0.8090	0.0825	0.7678	35.7500	0.1573	3.2887	164.0000	0.2190	753.0000	0.4787	471.0000	984.0000
950	0.5330	0.5695	0.3548	0.7933	0.0799	0.7565	35.1250	0.1477	3.1175	173.0000	0.2162	805.0000	0.5102	502.0000	984.0000
951	0.5218	0.5849	0.3634	0.8057	0.0805	0.7507	35.5000	0.1558	3.4123	178.0000	0.2315	771.0000	0.4634	456.0000	984.0000
952	0.5537	0.5778	0.3634	0.8064	0.0859	0.7863	35.3750	0.1471	3.4009	159.0000	0.2199	725.0000	0.4563	449.0000	984.0000
953	0.5381	0.5877	0.3702	0.8066	0.0782	0.7594	35.6250	0.1551	3.3584	168.0000	0.2199	770.0000	0.5132	505.0000	984.0000
954	0.5291	0.5607	0.3464	0.8056	0.0764	0.7504	35.2500	0.1798	3.3730	167.0000	0.2303	728.0000	0.4522	445.0000	984.0000
955	0.5468	0.5772	0.3516	0.7977	0.0788	0.7703	35.3750	0.1631	3.3769	162.0000	0.2263	718.0000	0.4665	459.0000	984.0000
956	0.5356	0.5717	0.3690	0.8007	0.0834	0.7719	35.8750	0.1417	3.3739	165.0000	0.2194	756.0000	0.4675	460.0000	984.0000
957	0.5378	0.5855	0.3608	0.7964	0.0789	0.7540	35.2500	0.1652	3.3143	176.0000	0.2366	747.0000	0.4624	455.0000	984.0000
958	0.5089	0.5712	0.3572	0.7980	0.0757	0.7526	35.2500	0.1606	3.3384	173.0000	0.2335	745.0000	0.4685	461.0000	984.0000
959	0.4968	0.5844	0.3510	0.8019	0.0776	0.7377	35.7500	0.1724	3.3254	171.0000	0.2301	745.0000	0.4685	461.0000	984.0000
960	0.5272	0.5893	0.3782	0.7987	0.0751	0.7557	35.7500	0.1480	3.3375	176.0000	0.2265	779.0000	0.4909	483.0000	984.0000
961	0.5101	0.5745	0.3570	0.7966	0.0777	0.7535	35.0000	0.1478	3.2599	166.0000	0.2187	761.0000	0.4888	481.0000	984.0000
962	0.5108	0.5745	0.3761	0.8049	0.0775	0.7607	35.3750	0.1569	3.4966	174.0000	0.2407	728.0000	0.4482	441.0000	984.0000
963	0.5621	0.5750	0.3526	0.7969	0.0830	0.7719	35.7500	0.1600	3.4302	166.0000	0.2199	761.0000	0.4441	437.0000	984.0000
964	0.5273	0.5772	0.3760	0.8042	0.0869	0.7619	35.2500	0.1678	3.2661	166.0000	0.2153	774.0000	0.4888	481.0000	984.0000
965	0.5158	0.5750	0.3460	0.7973	0.0844	0.7451	35.6250	0.1742	3.3217	171.0000	0.2349	733.0000	0.4675	460.0000	984.0000
966	0.5206	0.5816	0.3557	0.7850	0.0796	0.7630	35.7500	0.1501	3.4572	169.0000	0.2221	766.0000	0.4512	444.0000	984.0000
967	0.5594	0.5750	0.3604	0.7900	0.0833	0.7564	35.1250	0.1616	3.3987	183.0000	0.2453	748.0000	0.4665	459.0000	984.0000
968	0.5186	0.5712	0.3625	0.8189	0.0829	0.7499	35.5000	0.1769	3.2701	172.0000	0.2350	735.0000	0.4553	448.0000	984.0000
969	0.5322	0.5849	0.3582	0.7950	0.0827	0.7525	35.5000	0.1547	3.2972	174.0000	0.2351	744.0000	0.4787	471.0000	984.0000
970	0.5511	0.5866	0.3696	0.8038	0.0785	0.7809	35.2500	0.1190	3.2618	164.0000	0.2020	814.0000	0.4970	489.0000	984.0000
971	0.5302	0.5871	0.3618	0.7928	0.0785	0.7498	35.7500	0.1745	3.4868	172.0000	0.2363	730.0000	0.4634	456.0000	984.0000
972	0.5462	0.5745	0.3726	0.7868	0.0821	0.7627	35.3750	0.1396	3.3463	175.0000	0.2355	749.0000	0.4695	462.0000	984.0000
973	0.5418	0.5690	0.3614	0.7975	0.0780	0.7586	36.0000	0.1469	3.1708	173.0000	0.2291	759.0000	0.4878	480.0000	984.0000
974	0.5275	0.5723	0.3560	0.8016	0.0812	0.7766	35.0000	0.1484	3.2473	157.0000	0.2096	753.0000	0.4726	465.0000	984.0000
975	0.5162	0.5723	0.3624	0.7765	0.0726	0.7416	35.5000	0.1550	3.2621	181.0000	0.2351	777.0000	0.5041	496.0000	984.0000
976	0.5209	0.5800	0.3501	0.7829	0.0784	0.7479	35.5000	0.1650	3.2896	175.0000	0.2315	762.0000	0.4878	480.0000	984.0000
977	0.5373	0.5855	0.3637	0.7878	0.0866	0.7592	34.6250	0.1646	3.4124	178.0000	0.2364	758.0000	0.4756	468.0000	984.0000
978	0.5001	0.5811	0.3655	0.7970	0.0791	0.7430	35.6250	0.1576	3.4170	183.0000	0.2417	761.0000	0.4654	458.0000	984.0000
979	0.5115	0.5706	0.3606	0.7858	0.0728	0.7698	35.7500	0.1487	3.2355	170.0000	0.2234	764.0000	0.4919	484.0000	984.0000
980	0.5178	0.5921	0.3622	0.7842	0.0772	0.7582	35.2500	0.1597	3.3898	184.0000	0.2412	768.0000	0.4797	472.0000	984.0000
981	0.4935	0.5767	0.3596	0.7933	0.0768	0.7371	35.7500	0.1829	3.2171	181.0000	0.2394	759.0000	0.4868	479.0000	984.0000
982	0.5290	0.5783	0.3625	0.8087	0.0814	0.7742	35.2500	0.1356	3.2381	170.0000	0.2152	793.0000	0.4909	483.0000	984.0000
983	0.5243	0.5739	0.3441	0.7944	0.0747	0.7578	35.6250	0.1716	3.2434	171.0000	0.2235	773.0000	0.4634	456.0000	984.0000
984	0.5142	0.5673	0.3402	0.8071	0.0660	0.7528	36.0000	0.1760	3.2941	168.0000	0.2417	699.0000	0.4319	425.0000	984.0000
985	0.5303	0.5800	0.3669	0.7940	0.0807	0.7537	35.3750	0.1403	3.2259	175.0000	0.2177	807.0000	0.4858	478.0000	984.0000
986	0.5118	0.5745	0.3494	0.7971	0.0795	0.7447	35.3750	0.1586	3.3050	177.0000	0.2395	744.0000	0.4665	459.0000	984.0000
987	0.4973	0.5761	0.3443	0.7979	0.0685	0.7499	35.8750	0.1627	3.4264	171.0000	0.2415	713.0000	0.4766	469.0000	984.0000
988	0.4963	0.5706	0.3460	0.7820	0.0718	0.7273	36.0000	0.1667	3.1417	183.0000	0.2374	776.0000	0.4878	480.0000	984.0000
989	0.5546	0.5778	0.3630	0.8018	0.0775	0.7625	35.7500	0.1583	3.3667	173.0000	0.2406	721.0000	0.4573	450.0000	984.0000
990	0.5013	0.5948	0.3691	0.7739	0.0841	0.7481	36.0000	0.1740	3.2121	183.0000	0.2218	831.0000	0.5366	528.0000	984.0000
991	0.5214	0.5789	0.3601	0.7948	0.0754	0.7578	35.8750	0.1538	3.3411	175.0000	0.2374	740.0000	0.4827	475.0000	984.0000
992	0.5531	0.5728	0.3485	0.8077	0.0776	0.7656	35.2500	0.1545	3.4189	161.0000	0.2347	688.0000	0.4512	444.0000	984.0000
993	0.5314	0.5756	0.3547	0.7901	0.0790	0.7535	35.0000	0.1564	3.3475	171.0000	0.2241	768.0000	0.4797	472.0000	984.0000
994	0.4904	0.5613	0.3407	0.7928	0.0741	0.7451	36.0000	0.1868	3.3333	164.0000	0.2291	720.0000	0.4573	450.0000	984.0000
995	0.5227	0.5728	0.3525	0.7912	0.0739	0.7643	35.1250	0.1421	3.1822	178.0000	0.2339	763.0000	0.4909	483.0000	984.0000
996	0.5292	0.5855	0.3643	0.7791	0.0717	0.7567	35.2500	0.1413	3.3790	179.0000	0.2352	767.0000	0.4746	467.0000	984.0000
997	0.5090	0.5750	0.3504	0.7800	0.0764	0.7472	35.5000	0.1593	3.3025	183.0000	0.2510	731.0000	0.4400	433.0000	984.0000
998	0.5293	0.5750	0.3593	0.8070	0.0781	0.7556	34.7500	0.1582	3.2440	164.0000	0.2256	732.0000	0.4624	455.0000	984.0000
999	0.4995	0.5756	0.3608	0.7963	0.0806	0.7606	35.3750	0.1556	3.3290	171.0000	0.2262	758.0000	0.4695	462.0000	984.0000
1000	0.4894	0.5904	0.3730	0.7858	0.0778	0.7503	36.0000	0.1758	3.4551	183.0000	0.2334	788.0000	0.4868	479.0000	984.0000
