accuracy	proportion	density	fuzziness	coverage	purity	sounds	missing	csetsize	clusters	props	patterns	predicted	predictable	removed	regular	purityx
316	0.8202	0.6213	0.3531	2.6438	0.1747	0.8701	17.1000	0.0855	3.7158	93.0000	0.1116	873.0000	0.5746	651.0000	1133.0000	0.9576	0.8041
317	0.8240	0.6119	0.3520	2.3741	0.1556	0.8830	17.2000	0.0638	3.8028	84.0000	0.0978	874.0000	0.5596	634.0000	1133.0000	0.9725	0.8116
318	0.8148	0.6106	0.3358	2.3712	0.1696	0.8963	17.1000	0.0635	3.5742	74.0000	0.0915	827.0000	0.5472	620.0000	1133.0000	0.9746	0.8181
319	0.8294	0.6213	0.3599	2.5117	0.1779	0.8870	17.0000	0.0747	3.6812	90.0000	0.1033	895.0000	0.5675	643.0000	1133.0000	0.9642	0.7952
320	0.8093	0.6205	0.3564	2.3491	0.1858	0.8764	17.2000	0.0857	3.7373	94.0000	0.1022	951.0000	0.5543	628.0000	1133.0000	0.9664	0.7900
321	0.8199	0.6135	0.3442	2.6363	0.1628	0.8769	16.9000	0.0744	3.6974	95.0000	0.1088	888.0000	0.5455	618.0000	1133.0000	0.9606	0.7997
322	0.8238	0.6131	0.3391	2.2819	0.1609	0.8786	17.2000	0.0718	3.8054	86.0000	0.1066	830.0000	0.5260	596.0000	1133.0000	0.9687	0.8083
323	0.8300	0.6168	0.3560	2.3843	0.1832	0.8959	17.1000	0.0607	3.6899	78.0000	0.0912	877.0000	0.5578	632.0000	1133.0000	0.9669	0.8055
324	0.8249	0.6201	0.3537	2.5399	0.1771	0.8793	17.0000	0.0861	3.7342	88.0000	0.1024	865.0000	0.5578	632.0000	1133.0000	0.9653	0.8087
325	0.8188	0.6164	0.3517	2.2380	0.1667	0.8839	17.0000	0.0620	3.7927	90.0000	0.1011	920.0000	0.5322	603.0000	1133.0000	0.9728	0.7990
326	0.8237	0.6197	0.3587	2.5634	0.1689	0.8793	17.0000	0.0684	3.7704	92.0000	0.1062	891.0000	0.5613	636.0000	1133.0000	0.9630	0.7854
327	0.8160	0.6152	0.3501	2.7589	0.1754	0.8722	17.0000	0.0795	3.8216	96.0000	0.1141	867.0000	0.5393	611.0000	1133.0000	0.9596	0.7914
328	0.8278	0.6131	0.3530	2.4405	0.1526	0.8913	16.8000	0.0609	3.7616	81.0000	0.0935	883.0000	0.5516	625.0000	1133.0000	0.9706	0.8093
329	0.8261	0.6160	0.3490	2.3523	0.1765	0.8717	16.9000	0.0885	3.6683	86.0000	0.1012	877.0000	0.5428	615.0000	1133.0000	0.9658	0.8027
330	0.8300	0.6148	0.3558	2.1661	0.1798	0.8937	16.8000	0.0654	3.5953	86.0000	0.0952	933.0000	0.5649	640.0000	1133.0000	0.9668	0.8103
331	0.8104	0.6110	0.3468	2.3647	0.1586	0.8882	17.0000	0.0703	3.7607	88.0000	0.1064	850.0000	0.5384	610.0000	1133.0000	0.9659	0.8168
332	0.8327	0.6102	0.3509	2.4524	0.1713	0.8840	16.9000	0.0667	3.6910	93.0000	0.1095	871.0000	0.5569	631.0000	1133.0000	0.9610	0.8080
333	0.8263	0.6119	0.3539	2.5233	0.1631	0.8828	16.9000	0.0650	3.6447	95.0000	0.1061	923.0000	0.5613	636.0000	1133.0000	0.9642	0.8109
334	0.7973	0.6090	0.3405	2.4188	0.1645	0.8743	16.9000	0.0750	3.5984	91.0000	0.1083	874.0000	0.5649	640.0000	1133.0000	0.9622	0.7952
335	0.8132	0.6094	0.3453	2.3815	0.1482	0.8826	17.1000	0.0766	3.6477	86.0000	0.1008	886.0000	0.5587	633.0000	1133.0000	0.9718	0.8062
336	0.7886	0.6180	0.3517	2.6570	0.1520	0.8657	17.0000	0.0943	3.8758	100.0000	0.1211	860.0000	0.5402	612.0000	1133.0000	0.9547	0.7890
337	0.8230	0.6197	0.3590	2.4398	0.1731	0.8793	17.0000	0.0886	3.6361	87.0000	0.1037	864.0000	0.5772	654.0000	1133.0000	0.9653	0.8001
338	0.8213	0.6201	0.3501	2.3359	0.1764	0.8864	17.0000	0.0755	3.6350	81.0000	0.0917	896.0000	0.5852	663.0000	1133.0000	0.9676	0.8070
339	0.8245	0.6176	0.3559	2.2615	0.1778	0.8974	17.0000	0.0734	3.8231	83.0000	0.0960	891.0000	0.5437	616.0000	1133.0000	0.9686	0.8170
340	0.8052	0.6139	0.3585	2.3457	0.1812	0.8761	16.9000	0.0807	3.7808	96.0000	0.1062	917.0000	0.5516	625.0000	1133.0000	0.9640	0.8026
341	0.7927	0.6172	0.3587	2.7531	0.1647	0.8770	16.9000	0.0757	3.6425	93.0000	0.1079	895.0000	0.5481	621.0000	1133.0000	0.9687	0.7955
342	0.8345	0.6156	0.3519	2.4519	0.1707	0.8937	17.1000	0.0678	3.6808	82.0000	0.0938	883.0000	0.5419	614.0000	1133.0000	0.9751	0.8146
343	0.7989	0.6222	0.3590	2.5090	0.1719	0.8696	17.0000	0.0823	3.7179	95.0000	0.1097	892.0000	0.5631	638.0000	1133.0000	0.9652	0.7979
344	0.8246	0.6131	0.3525	2.7082	0.1693	0.8843	17.0000	0.0839	3.7962	91.0000	0.1062	867.0000	0.5543	628.0000	1133.0000	0.9608	0.8002
345	0.7894	0.6300	0.3619	2.7585	0.1799	0.8584	17.1000	0.0927	3.6923	101.0000	0.1140	915.0000	0.5737	650.0000	1133.0000	0.9617	0.7865
346	0.8176	0.6238	0.3508	2.4225	0.1729	0.8782	16.9000	0.0732	3.8974	86.0000	0.1031	845.0000	0.5163	585.0000	1133.0000	0.9669	0.8223
347	0.8349	0.6082	0.3457	2.4814	0.1658	0.8810	17.0000	0.0670	3.5879	92.0000	0.1064	889.0000	0.5419	614.0000	1133.0000	0.9674	0.8107
348	0.7997	0.6180	0.3575	2.3922	0.1771	0.8874	17.1000	0.0679	3.7175	87.0000	0.0997	895.0000	0.5560	630.0000	1133.0000	0.9687	0.8100
349	0.8206	0.6061	0.3504	2.3413	0.1527	0.8772	17.0000	0.0760	3.6092	91.0000	0.1100	841.0000	0.5578	632.0000	1133.0000	0.9620	0.8318
350	0.7930	0.6222	0.3587	2.7045	0.1684	0.8864	17.1000	0.0786	3.7362	89.0000	0.1037	863.0000	0.5419	614.0000	1133.0000	0.9583	0.8150
351	0.7979	0.6160	0.3528	2.7620	0.1775	0.8740	17.1000	0.0745	3.7572	94.0000	0.1099	874.0000	0.5525	626.0000	1133.0000	0.9577	0.7989
352	0.8229	0.6218	0.3545	2.3303	0.1777	0.8804	17.1000	0.0715	3.8139	81.0000	0.0941	869.0000	0.5455	618.0000	1133.0000	0.9758	0.7919
353	0.8468	0.6049	0.3431	2.2188	0.1612	0.8900	17.1000	0.0589	3.6462	86.0000	0.1048	850.0000	0.5463	619.0000	1133.0000	0.9624	0.8257
354	0.8160	0.6234	0.3584	2.6236	0.1782	0.8745	17.0000	0.0853	3.7256	93.0000	0.1029	914.0000	0.5693	645.0000	1133.0000	0.9661	0.7894
355	0.8240	0.6218	0.3595	2.6095	0.1775	0.8903	17.1000	0.0765	3.6953	90.0000	0.0992	922.0000	0.5852	663.0000	1133.0000	0.9642	0.7989
356	0.8324	0.6160	0.3478	2.5657	0.1779	0.8816	17.1000	0.0677	3.6869	88.0000	0.1059	875.0000	0.5525	626.0000	1133.0000	0.9600	0.8012
357	0.8433	0.6164	0.3589	2.4756	0.1697	0.8833	17.2000	0.0650	3.8033	87.0000	0.1066	839.0000	0.5296	600.0000	1133.0000	0.9619	0.8062
358	0.8083	0.6259	0.3516	2.6992	0.1675	0.8889	17.1000	0.0696	3.8957	93.0000	0.1114	851.0000	0.5163	585.0000	1133.0000	0.9589	0.8070
359	0.8189	0.6139	0.3562	2.3914	0.1698	0.8731	17.1000	0.0843	3.6084	94.0000	0.1085	907.0000	0.5905	669.0000	1133.0000	0.9669	0.8014
360	0.8277	0.6065	0.3492	2.5890	0.1662	0.8966	16.9000	0.0734	3.7694	84.0000	0.1016	837.0000	0.5243	594.0000	1133.0000	0.9654	0.8142
361	0.7880	0.6185	0.3530	2.5666	0.1670	0.8709	16.9000	0.0708	3.6299	95.0000	0.1035	946.0000	0.5605	635.0000	1133.0000	0.9662	0.7814
362	0.8327	0.6123	0.3504	2.5790	0.1696	0.8717	17.2000	0.0657	3.6160	92.0000	0.1097	867.0000	0.5631	638.0000	1133.0000	0.9585	0.8019
363	0.8394	0.6168	0.3568	2.3386	0.1693	0.8975	17.1000	0.0611	3.6460	80.0000	0.0933	889.0000	0.5834	661.0000	1133.0000	0.9764	0.7944
364	0.8294	0.6148	0.3504	2.4382	0.1675	0.8893	17.0000	0.0631	3.8384	80.0000	0.0966	842.0000	0.5463	619.0000	1133.0000	0.9715	0.8138
365	0.8249	0.6102	0.3590	2.4988	0.1668	0.8829	17.0000	0.0761	3.7994	89.0000	0.1057	850.0000	0.5631	638.0000	1133.0000	0.9612	0.7931
366	0.8282	0.6143	0.3529	2.3147	0.1807	0.8855	17.0000	0.0695	3.7479	83.0000	0.1013	842.0000	0.5287	599.0000	1133.0000	0.9691	0.8167
367	0.8126	0.6168	0.3522	2.6129	0.1790	0.8804	16.8000	0.0623	3.8396	91.0000	0.1089	881.0000	0.5393	611.0000	1133.0000	0.9614	0.7898
368	0.8148	0.6135	0.3464	2.3246	0.1692	0.8856	16.8000	0.0729	3.6503	81.0000	0.0953	878.0000	0.5578	632.0000	1133.0000	0.9704	0.8139
369	0.8353	0.6143	0.3437	2.2397	0.1705	0.8875	16.8000	0.0638	3.6184	79.0000	0.0961	851.0000	0.5552	629.0000	1133.0000	0.9659	0.8117
370	0.8135	0.6152	0.3486	2.4568	0.1654	0.8728	17.2000	0.0774	3.5973	93.0000	0.1078	926.0000	0.5896	668.0000	1133.0000	0.9708	0.7991
371	0.8082	0.6123	0.3543	2.2395	0.1800	0.8901	17.0000	0.0782	3.7961	86.0000	0.0990	877.0000	0.5455	618.0000	1133.0000	0.9612	0.8224
372	0.8185	0.6135	0.3487	2.3826	0.1760	0.8932	17.0000	0.0632	3.6010	88.0000	0.0997	907.0000	0.5552	629.0000	1133.0000	0.9680	0.8079
373	0.8093	0.6176	0.3611	2.5306	0.1777	0.8790	16.9000	0.0746	3.6488	94.0000	0.1067	914.0000	0.5755	652.0000	1133.0000	0.9628	0.8111
374	0.8184	0.6164	0.3498	2.4009	0.1748	0.8905	16.9000	0.0658	3.5975	83.0000	0.0976	878.0000	0.5569	631.0000	1133.0000	0.9738	0.7956
375	0.8433	0.6176	0.3608	2.5074	0.1809	0.8861	16.8000	0.0669	3.5394	84.0000	0.1004	879.0000	0.5596	634.0000	1133.0000	0.9704	0.8114
376	0.8160	0.6036	0.3456	2.3785	0.1708	0.8850	17.0000	0.0754	3.6683	85.0000	0.1028	856.0000	0.5428	615.0000	1133.0000	0.9685	0.8035
377	0.8148	0.6139	0.3574	2.6417	0.1657	0.8745	17.0000	0.0822	3.6672	96.0000	0.1096	896.0000	0.5781	655.0000	1133.0000	0.9576	0.7896
378	0.8310	0.6148	0.3476	2.2841	0.1693	0.8824	17.1000	0.0665	3.6571	88.0000	0.0975	908.0000	0.5534	627.0000	1133.0000	0.9703	0.8145
379	0.8325	0.6073	0.3399	2.6259	0.1546	0.8715	16.9000	0.0744	3.6446	90.0000	0.1119	834.0000	0.5340	605.0000	1133.0000	0.9580	0.7943
380	0.8271	0.6172	0.3504	2.4018	0.1619	0.8903	17.2000	0.0680	3.7701	87.0000	0.1036	876.0000	0.5719	648.0000	1133.0000	0.9623	0.8043
381	0.8193	0.6139	0.3509	2.4608	0.1669	0.8822	17.2000	0.0682	3.6279	87.0000	0.0971	905.0000	0.5622	637.0000	1133.0000	0.9724	0.8053
382	0.8291	0.6143	0.3446	2.3809	0.1827	0.8840	16.8000	0.0631	3.6554	88.0000	0.1017	890.0000	0.5481	621.0000	1133.0000	0.9607	0.8051
383	0.8096	0.6148	0.3560	2.4002	0.1852	0.8773	17.1000	0.0809	3.6187	88.0000	0.0995	897.0000	0.5649	640.0000	1133.0000	0.9643	0.7972
384	0.8288	0.6119	0.3498	2.3798	0.1700	0.8894	17.0000	0.0683	3.6860	81.0000	0.1002	832.0000	0.5481	621.0000	1133.0000	0.9688	0.8165
385	0.7982	0.6193	0.3489	2.5165	0.1491	0.8752	16.8000	0.0662	3.5892	88.0000	0.1019	879.0000	0.5887	667.0000	1133.0000	0.9761	0.7954
386	0.8221	0.6176	0.3480	2.4851	0.1828	0.8902	16.9000	0.0638	3.6408	85.0000	0.0952	907.0000	0.5578	632.0000	1133.0000	0.9680	0.8079
387	0.7998	0.6148	0.3424	2.4894	0.1726	0.8852	17.0000	0.0718	3.5945	89.0000	0.1014	895.0000	0.5746	651.0000	1133.0000	0.9665	0.7895
388	0.8083	0.6123	0.3494	2.3593	0.1666	0.8765	17.0000	0.0806	3.6431	93.0000	0.1099	874.0000	0.5613	636.0000	1133.0000	0.9634	0.8126
389	0.8203	0.6197	0.3549	2.4062	0.1820	0.8847	17.0000	0.0794	3.6738	88.0000	0.1033	874.0000	0.5384	610.0000	1133.0000	0.9565	0.8002
390	0.8199	0.6218	0.3635	2.3502	0.1792	0.8811	17.1000	0.0763	3.7612	94.0000	0.1138	848.0000	0.5508	624.0000	1133.0000	0.9611	0.8220
391	0.8217	0.6110	0.3514	2.4287	0.1561	0.8708	17.2000	0.0712	3.8418	87.0000	0.1089	828.0000	0.5243	594.0000	1133.0000	0.9686	0.8177
392	0.8385	0.6180	0.3471	2.4891	0.1774	0.8821	16.9000	0.0675	3.6620	89.0000	0.0996	916.0000	0.5719	648.0000	1133.0000	0.9683	0.7981
393	0.7973	0.6110	0.3497	2.4639	0.1669	0.8727	17.0000	0.0867	3.6814	97.0000	0.1124	901.0000	0.5596	634.0000	1133.0000	0.9589	0.7925
394	0.8430	0.6172	0.3486	2.4713	0.1882	0.8977	17.1000	0.0579	3.8017	85.0000	0.0967	887.0000	0.5340	605.0000	1133.0000	0.9572	0.8123
395	0.8094	0.6168	0.3519	2.6486	0.1841	0.8759	17.0000	0.0737	3.7280	97.0000	0.1111	902.0000	0.5516	625.0000	1133.0000	0.9623	0.8053
396	0.8025	0.6077	0.3519	2.5590	0.1759	0.8749	17.0000	0.0836	3.6452	95.0000	0.1102	898.0000	0.5746	651.0000	1133.0000	0.9610	0.8075
397	0.8078	0.6271	0.3522	2.2337	0.1610	0.8898	17.1000	0.0589	3.7798	80.0000	0.0930	890.0000	0.5410	613.0000	1133.0000	0.9708	0.8305
398	0.8007	0.6180	0.3578	2.9663	0.1576	0.8647	17.0000	0.0743	3.6774	104.0000	0.1167	920.0000	0.5746	651.0000	1133.0000	0.9435	0.7842
399	0.8229	0.6139	0.3512	2.5096	0.1786	0.8889	16.9000	0.0703	3.6959	86.0000	0.1007	887.0000	0.5428	615.0000	1133.0000	0.9662	0.8010
400	0.8320	0.6127	0.3541	2.6588	0.1779	0.8839	16.9000	0.0745	3.7018	93.0000	0.1108	847.0000	0.5446	617.0000	1133.0000	0.9528	0.8013
401	0.8192	0.6230	0.3629	2.5815	0.1692	0.8835	17.1000	0.0657	3.8192	94.0000	0.1108	877.0000	0.5613	636.0000	1133.0000	0.9510	0.8125
402	0.8163	0.6213	0.3501	2.2743	0.1744	0.8959	17.1000	0.0670	3.7817	80.0000	0.0963	864.0000	0.5702	646.0000	1133.0000	0.9769	0.8150
403	0.8157	0.6242	0.3529	2.2064	0.1750	0.8956	17.1000	0.0659	3.6467	82.0000	0.0940	877.0000	0.5596	634.0000	1133.0000	0.9669	0.8318
404	0.8196	0.6172	0.3494	2.5950	0.1622	0.8688	17.0000	0.0690	3.7712	98.0000	0.1167	879.0000	0.5516	625.0000	1133.0000	0.9590	0.7999
405	0.8344	0.6213	0.3573	2.6275	0.1679	0.8786	17.1000	0.0785	3.6610	92.0000	0.1075	910.0000	0.5728	649.0000	1133.0000	0.9648	0.7814
406	0.8338	0.6139	0.3493	2.6271	0.1680	0.8720	17.1000	0.0816	3.7208	94.0000	0.1063	909.0000	0.5596	634.0000	1133.0000	0.9582	0.7845
407	0.8011	0.6152	0.3529	2.4348	0.1619	0.8868	17.0000	0.0650	3.5477	89.0000	0.0991	913.0000	0.5737	650.0000	1133.0000	0.9650	0.8080
408	0.8029	0.6218	0.3560	2.7157	0.1593	0.8876	16.9000	0.0696	3.5572	91.0000	0.0936	992.0000	0.5861	664.0000	1133.0000	0.9728	0.7869
409	0.8352	0.6152	0.3506	2.1305	0.1783	0.9001	17.0000	0.0666	3.7165	77.0000	0.0930	866.0000	0.5605	635.0000	1133.0000	0.9734	0.8071
410	0.8337	0.6123	0.3483	2.3910	0.1737	0.8908	17.0000	0.0678	3.6786	84.0000	0.1000	890.0000	0.5684	644.0000	1133.0000	0.9685	0.7983
411	0.8254	0.6176	0.3462	2.4239	0.1614	0.8724	17.0000	0.0767	3.6917	91.0000	0.1029	887.0000	0.5525	626.0000	1133.0000	0.9673	0.8080
412	0.7937	0.6176	0.3665	2.6509	0.1754	0.8603	17.0000	0.0806	3.7027	105.0000	0.1193	908.0000	0.5790	656.0000	1133.0000	0.9581	0.7780
413	0.8029	0.6168	0.3464	2.3873	0.1818	0.8739	17.0000	0.0846	3.6116	92.0000	0.1077	883.0000	0.5499	623.0000	1133.0000	0.9660	0.7976
414	0.8245	0.6152	0.3579	2.3931	0.1845	0.8850	16.9000	0.0701	3.7694	88.0000	0.1040	875.0000	0.5357	607.0000	1133.0000	0.9623	0.8146
415	0.7931	0.6139	0.3577	2.6176	0.1589	0.8705	17.0000	0.0706	3.7560	94.0000	0.1092	876.0000	0.5499	623.0000	1133.0000	0.9692	0.7979
416	0.8230	0.6131	0.3480	2.6419	0.1674	0.8774	17.1000	0.0728	3.5643	95.0000	0.1078	916.0000	0.5693	645.0000	1133.0000	0.9618	0.7919
417	0.7985	0.6164	0.3566	2.4452	0.1660	0.8796	17.2000	0.0769	3.7834	90.0000	0.1014	894.0000	0.5419	614.0000	1133.0000	0.9620	0.8077
418	0.8298	0.6102	0.3488	2.1817	0.1617	0.8789	17.1000	0.0728	3.6651	83.0000	0.1039	809.0000	0.5481	621.0000	1133.0000	0.9716	0.8207
419	0.8090	0.6110	0.3490	2.7304	0.1663	0.8813	16.9000	0.0773	3.5515	93.0000	0.1047	931.0000	0.5746	651.0000	1133.0000	0.9635	0.7994
420	0.8293	0.6176	0.3515	2.6404	0.1679	0.8761	17.0000	0.0696	3.6489	88.0000	0.0995	887.0000	0.5455	618.0000	1133.0000	0.9707	0.7784
421	0.8271	0.6049	0.3491	2.5361	0.1560	0.8777	17.0000	0.0759	3.6171	95.0000	0.1091	914.0000	0.5463	619.0000	1133.0000	0.9683	0.8020
422	0.8045	0.6197	0.3676	2.3151	0.1747	0.8736	16.9000	0.0738	3.7746	92.0000	0.1050	895.0000	0.5481	621.0000	1133.0000	0.9642	0.8035
423	0.8177	0.6156	0.3415	2.5011	0.1675	0.8763	17.0000	0.0790	3.6619	93.0000	0.1078	900.0000	0.5508	624.0000	1133.0000	0.9667	0.8039
424	0.8069	0.6127	0.3383	2.5404	0.1687	0.8825	17.1000	0.0840	3.7358	87.0000	0.1081	816.0000	0.5110	579.0000	1133.0000	0.9632	0.8013
425	0.8113	0.6230	0.3564	2.5981	0.1629	0.8776	17.0000	0.0870	3.8022	93.0000	0.1099	861.0000	0.5622	637.0000	1133.0000	0.9628	0.8033
426	0.8140	0.6201	0.3576	2.5641	0.1803	0.8830	17.1000	0.0832	3.7441	92.0000	0.1075	897.0000	0.5658	641.0000	1133.0000	0.9610	0.7824
427	0.8253	0.6201	0.3559	2.3697	0.1784	0.8910	17.0000	0.0586	3.6161	85.0000	0.0943	936.0000	0.6046	685.0000	1133.0000	0.9679	0.8078
428	0.8317	0.6123	0.3544	2.3300	0.1833	0.8935	17.0000	0.0687	3.6751	75.0000	0.0848	891.0000	0.5596	634.0000	1133.0000	0.9742	0.8190
429	0.8178	0.6193	0.3572	2.4481	0.1836	0.8779	17.0000	0.0709	3.6444	94.0000	0.1065	915.0000	0.5808	658.0000	1133.0000	0.9617	0.7925
430	0.7885	0.6110	0.3495	2.4673	0.1618	0.8760	17.1000	0.0877	3.6519	94.0000	0.1094	886.0000	0.5578	632.0000	1133.0000	0.9661	0.7974
431	0.8211	0.6234	0.3548	2.5784	0.1737	0.8860	17.1000	0.0702	3.7068	89.0000	0.0983	918.0000	0.5569	631.0000	1133.0000	0.9728	0.7918
432	0.8259	0.6185	0.3551	2.4888	0.1753	0.8732	16.9000	0.0769	3.7357	92.0000	0.1054	890.0000	0.5543	628.0000	1133.0000	0.9663	0.8094
433	0.8301	0.6073	0.3519	2.5153	0.1743	0.8910	17.1000	0.0769	3.7427	86.0000	0.1018	852.0000	0.5419	614.0000	1133.0000	0.9577	0.8031
434	0.8342	0.6168	0.3515	2.3203	0.1691	0.8929	16.9000	0.0674	3.5991	88.0000	0.0966	921.0000	0.5613	636.0000	1133.0000	0.9674	0.7962
435	0.8228	0.6102	0.3538	2.5371	0.1551	0.8835	17.1000	0.0689	3.6928	85.0000	0.1005	875.0000	0.5516	625.0000	1133.0000	0.9680	0.8082
436	0.8071	0.6172	0.3578	2.3196	0.1593	0.8872	17.1000	0.0614	3.6547	85.0000	0.0932	948.0000	0.5878	666.0000	1133.0000	0.9800	0.7962
437	0.8238	0.6119	0.3403	2.4904	0.1621	0.8794	17.1000	0.0654	3.5507	90.0000	0.1017	889.0000	0.5481	621.0000	1133.0000	0.9685	0.7897
438	0.8039	0.6172	0.3395	2.7472	0.1525	0.8701	17.0000	0.0823	3.7072	92.0000	0.1054	902.0000	0.5305	601.0000	1133.0000	0.9590	0.7987
439	0.8193	0.6131	0.3420	2.5783	0.1504	0.8733	16.9000	0.0709	3.6783	92.0000	0.1089	849.0000	0.5543	628.0000	1133.0000	0.9611	0.8047
440	0.8264	0.6148	0.3511	2.4882	0.1645	0.8911	17.1000	0.0550	3.7047	80.0000	0.0960	846.0000	0.5649	640.0000	1133.0000	0.9740	0.8069
441	0.8210	0.6127	0.3520	2.6270	0.1646	0.8714	17.1000	0.0744	3.8756	93.0000	0.1115	858.0000	0.5252	595.0000	1133.0000	0.9639	0.7845
442	0.8089	0.6152	0.3520	2.5461	0.1648	0.8654	17.1000	0.0772	3.6667	98.0000	0.1101	921.0000	0.5613	636.0000	1133.0000	0.9642	0.7844
443	0.8320	0.6135	0.3482	2.7434	0.1662	0.8748	17.0000	0.0784	3.6003	91.0000	0.1020	908.0000	0.5763	653.0000	1133.0000	0.9604	0.7916
444	0.8360	0.6176	0.3656	2.4764	0.1911	0.8871	17.2000	0.0624	3.6832	92.0000	0.1004	934.0000	0.5516	625.0000	1133.0000	0.9625	0.8082
445	0.8067	0.6131	0.3490	2.4724	0.1678	0.8766	17.1000	0.0725	3.6480	90.0000	0.1064	887.0000	0.5816	659.0000	1133.0000	0.9662	0.8085
446	0.8022	0.6201	0.3484	2.4966	0.1580	0.8920	16.9000	0.0646	3.7068	81.0000	0.0918	884.0000	0.5357	607.0000	1133.0000	0.9717	0.7987
447	0.8176	0.6061	0.3445	2.5614	0.1629	0.8831	17.0000	0.0872	3.7036	90.0000	0.1100	830.0000	0.5419	614.0000	1133.0000	0.9530	0.8089
448	0.8206	0.6143	0.3563	2.3901	0.1790	0.8754	16.8000	0.0807	3.6677	85.0000	0.1010	869.0000	0.5578	632.0000	1133.0000	0.9712	0.8104
449	0.7960	0.6238	0.3558	2.7751	0.1488	0.8609	17.1000	0.0833	3.6889	101.0000	0.1118	907.0000	0.5702	646.0000	1133.0000	0.9636	0.8035
450	0.8173	0.6193	0.3589	2.4497	0.1788	0.8906	17.0000	0.0640	3.5805	88.0000	0.0971	914.0000	0.5702	646.0000	1133.0000	0.9661	0.8010
451	0.8364	0.6102	0.3385	2.3388	0.1686	0.8863	16.8000	0.0599	3.6639	89.0000	0.1042	856.0000	0.5305	601.0000	1133.0000	0.9650	0.8182
452	0.8241	0.6209	0.3524	2.5173	0.1793	0.8825	17.1000	0.0726	3.6615	87.0000	0.0997	895.0000	0.5658	641.0000	1133.0000	0.9620	0.7996
453	0.8239	0.6172	0.3502	2.5441	0.1661	0.8693	17.0000	0.0762	3.6348	93.0000	0.1020	919.0000	0.5631	638.0000	1133.0000	0.9619	0.8045
454	0.8240	0.6131	0.3556	2.5596	0.1777	0.8848	16.9000	0.0695	3.7714	81.0000	0.1005	847.0000	0.5366	608.0000	1133.0000	0.9681	0.7959
455	0.8285	0.6222	0.3536	2.3394	0.1818	0.8936	17.1000	0.0656	3.8480	82.0000	0.0947	872.0000	0.5225	592.0000	1133.0000	0.9805	0.7997
456	0.8057	0.6209	0.3564	2.9188	0.1769	0.8664	17.1000	0.0864	3.6391	102.0000	0.1114	948.0000	0.5772	654.0000	1133.0000	0.9557	0.7866
457	0.8132	0.6139	0.3498	2.5125	0.1681	0.8761	17.1000	0.0763	3.7098	92.0000	0.1049	880.0000	0.5384	610.0000	1133.0000	0.9693	0.8035
458	0.8449	0.6255	0.3517	2.3632	0.1852	0.8935	17.0000	0.0563	3.8026	79.0000	0.0967	837.0000	0.5499	623.0000	1133.0000	0.9725	0.8186
459	0.8296	0.6209	0.3536	2.4345	0.1719	0.8814	17.0000	0.0647	3.6631	90.0000	0.1033	909.0000	0.5790	656.0000	1133.0000	0.9670	0.7938
460	0.8228	0.6131	0.3469	2.5439	0.1662	0.8671	17.2000	0.0777	3.6641	94.0000	0.1088	888.0000	0.5675	643.0000	1133.0000	0.9628	0.7873
461	0.8362	0.6197	0.3591	2.2732	0.1710	0.9009	16.9000	0.0644	3.6922	83.0000	0.0978	882.0000	0.5763	653.0000	1133.0000	0.9671	0.8145
462	0.8240	0.6176	0.3535	2.3322	0.1840	0.8865	17.2000	0.0675	3.5705	90.0000	0.1044	897.0000	0.5569	631.0000	1133.0000	0.9632	0.8198
463	0.8224	0.6131	0.3454	2.2520	0.1764	0.8911	17.2000	0.0607	3.7545	80.0000	0.0946	877.0000	0.5393	611.0000	1133.0000	0.9726	0.8167
464	0.8091	0.6148	0.3553	2.3243	0.1738	0.8812	17.0000	0.0786	3.7460	90.0000	0.1034	888.0000	0.5455	618.0000	1133.0000	0.9685	0.8076
465	0.8282	0.6073	0.3476	2.3261	0.1635	0.8702	17.2000	0.0733	3.6551	88.0000	0.1006	877.0000	0.5605	635.0000	1133.0000	0.9704	0.8071
466	0.8256	0.6201	0.3555	2.6305	0.1739	0.8908	16.9000	0.0655	3.7527	86.0000	0.0954	912.0000	0.5640	639.0000	1133.0000	0.9726	0.7953
467	0.8174	0.6152	0.3479	2.8374	0.1678	0.8784	17.1000	0.0838	3.7089	95.0000	0.1119	861.0000	0.5366	608.0000	1133.0000	0.9605	0.7961
468	0.8293	0.6185	0.3509	2.5978	0.1759	0.8789	16.8000	0.0589	3.6258	87.0000	0.0980	895.0000	0.5613	636.0000	1133.0000	0.9698	0.8089
469	0.8269	0.6148	0.3605	2.6693	0.1718	0.8809	16.8000	0.0717	3.7905	94.0000	0.1072	892.0000	0.5560	630.0000	1133.0000	0.9608	0.7991
470	0.8435	0.6193	0.3696	2.1809	0.1906	0.8956	17.0000	0.0653	3.8146	82.0000	0.0964	868.0000	0.5331	604.0000	1133.0000	0.9631	0.8215
471	0.8328	0.6213	0.3627	2.7237	0.2065	0.8883	16.9000	0.0868	3.6888	86.0000	0.0945	912.0000	0.5587	633.0000	1133.0000	0.9649	0.8022
472	0.8220	0.6148	0.3540	2.4221	0.1727	0.8764	17.2000	0.0715	3.7061	89.0000	0.1055	867.0000	0.5525	626.0000	1133.0000	0.9677	0.8083
473	0.7996	0.6172	0.3433	2.6927	0.1408	0.8765	17.0000	0.0659	3.6195	95.0000	0.1082	895.0000	0.5428	615.0000	1133.0000	0.9587	0.8068
