accuracy	proportion	density	fuzziness	coverage	purity	sounds	missing	ubound	clusters	props	patterns
164	0.5358	0.3197	0.3195	0.7992	0.0283	0.7257	32.8000	0.2061	626.0000	141.0000	0.2252	651.0000
165	0.5427	0.3182	0.3289	0.7990	0.0262	0.7216	32.6000	0.2113	584.0000	137.0000	0.2346	610.0000
166	0.5396	0.3187	0.3240	0.7634	0.0315	0.7235	32.3000	0.2106	676.0000	146.0000	0.2160	695.0000
167	0.5307	0.3177	0.3380	0.7764	0.0307	0.7047	32.8000	0.2252	662.0000	153.0000	0.2311	688.0000
168	0.5049	0.3187	0.3217	0.7785	0.0283	0.7116	33.8000	0.2116	667.0000	151.0000	0.2264	688.0000
169	0.5055	0.3192	0.3337	0.7580	0.0274	0.7158	33.5000	0.2040	685.0000	140.0000	0.2044	688.0000
170	0.5460	0.3182	0.3517	0.7765	0.0317	0.7162	32.5000	0.2235	645.0000	141.0000	0.2186	683.0000
171	0.4832	0.3187	0.3384	0.7812	0.0252	0.7216	32.1000	0.1816	618.0000	146.0000	0.2362	661.0000
172	0.5094	0.3177	0.3282	0.7992	0.0285	0.7250	32.9000	0.2138	659.0000	153.0000	0.2322	695.0000
173	0.5151	0.3187	0.3513	0.7719	0.0276	0.7008	33.7000	0.2295	604.0000	155.0000	0.2566	633.0000
174	0.4854	0.3172	0.3268	0.7669	0.0259	0.7182	33.0000	0.1924	675.0000	154.0000	0.2281	695.0000
175	0.5355	0.3192	0.3473	0.7913	0.0284	0.7405	33.4000	0.1805	669.0000	139.0000	0.2078	695.0000
176	0.5241	0.3192	0.3348	0.7701	0.0281	0.7370	32.8000	0.2016	658.0000	139.0000	0.2112	700.0000
177	0.4695	0.3182	0.3244	0.7611	0.0254	0.7173	32.7000	0.1966	643.0000	150.0000	0.2333	672.0000
178	0.4802	0.3177	0.3437	0.7936	0.0279	0.7342	32.8000	0.1912	632.0000	140.0000	0.2215	670.0000
179	0.4952	0.3182	0.3318	0.7732	0.0282	0.7124	33.2000	0.2180	644.0000	155.0000	0.2407	674.0000
180	0.5131	0.3182	0.3234	0.7852	0.0290	0.7246	33.0000	0.1978	685.0000	144.0000	0.2102	689.0000
181	0.5486	0.3172	0.3415	0.7759	0.0319	0.7142	32.7000	0.2101	658.0000	139.0000	0.2112	671.0000
182	0.4988	0.3177	0.3461	0.7842	0.0309	0.7318	33.3000	0.2013	630.0000	139.0000	0.2206	657.0000
183	0.5176	0.3187	0.3451	0.7661	0.0284	0.7206	32.9000	0.1889	668.0000	152.0000	0.2275	687.0000
184	0.5183	0.3192	0.3333	0.7917	0.0250	0.7311	32.6000	0.2026	601.0000	137.0000	0.2280	653.0000
185	0.4957	0.3197	0.3488	0.8049	0.0288	0.7299	33.4000	0.1992	645.0000	141.0000	0.2186	671.0000
186	0.4856	0.3187	0.3173	0.7804	0.0262	0.6875	33.5000	0.2162	648.0000	160.0000	0.2469	676.0000
187	0.5069	0.3172	0.3241	0.7782	0.0280	0.7102	32.9000	0.2038	646.0000	146.0000	0.2260	670.0000
188	0.5143	0.3182	0.3367	0.7630	0.0294	0.7325	32.2000	0.1901	697.0000	153.0000	0.2195	742.0000
189	0.5344	0.3177	0.3280	0.7835	0.0282	0.7386	33.6000	0.1936	674.0000	140.0000	0.2077	691.0000
190	0.5203	0.3182	0.3285	0.7809	0.0308	0.7074	32.2000	0.2266	616.0000	149.0000	0.2419	648.0000
191	0.5262	0.3182	0.3423	0.7660	0.0278	0.7405	33.3000	0.1778	652.0000	148.0000	0.2270	701.0000
192	0.5156	0.3187	0.3290	0.7801	0.0262	0.7162	33.5000	0.2098	620.0000	142.0000	0.2290	641.0000
193	0.5281	0.3182	0.3368	0.7995	0.0277	0.7555	32.0000	0.1665	625.0000	132.0000	0.2112	670.0000
194	0.4868	0.3177	0.3230	0.7711	0.0252	0.7022	33.0000	0.2162	619.0000	148.0000	0.2391	638.0000
195	0.5192	0.3192	0.3289	0.7935	0.0257	0.7108	33.7000	0.2277	618.0000	146.0000	0.2362	657.0000
196	0.5274	0.3177	0.3563	0.7675	0.0322	0.7273	32.9000	0.2023	678.0000	142.0000	0.2094	714.0000
197	0.5192	0.3187	0.3319	0.7923	0.0252	0.7228	32.9000	0.1905	629.0000	142.0000	0.2258	659.0000
198	0.5179	0.3192	0.3327	0.7682	0.0248	0.7134	32.3000	0.2212	606.0000	154.0000	0.2541	648.0000
199	0.5278	0.3177	0.3275	0.7606	0.0282	0.7355	33.0000	0.1969	605.0000	141.0000	0.2331	634.0000
200	0.4948	0.3187	0.3154	0.7947	0.0240	0.6913	32.7000	0.2389	584.0000	140.0000	0.2397	610.0000
201	0.5023	0.3177	0.3310	0.7900	0.0245	0.7226	31.5000	0.2064	576.0000	138.0000	0.2396	613.0000
202	0.5136	0.3197	0.3275	0.7921	0.0273	0.7189	33.0000	0.2058	649.0000	148.0000	0.2280	676.0000
203	0.5581	0.3207	0.3289	0.7756	0.0298	0.7334	32.4000	0.1982	608.0000	141.0000	0.2319	630.0000
204	0.5065	0.3182	0.3200	0.7680	0.0242	0.7185	33.4000	0.2078	595.0000	145.0000	0.2437	635.0000
205	0.5832	0.3182	0.3383	0.7875	0.0284	0.7402	32.6000	0.1822	638.0000	140.0000	0.2194	668.0000
206	0.5287	0.3172	0.3127	0.7822	0.0270	0.7220	32.3000	0.2167	602.0000	132.0000	0.2193	616.0000
207	0.5252	0.3187	0.3355	0.7676	0.0279	0.7296	33.2000	0.1961	631.0000	140.0000	0.2219	667.0000
208	0.4724	0.3197	0.3336	0.7977	0.0279	0.7122	32.7000	0.2197	654.0000	161.0000	0.2462	666.0000
209	0.5803	0.3187	0.3228	0.7821	0.0252	0.7211	32.3000	0.2037	610.0000	145.0000	0.2377	639.0000
210	0.5669	0.3187	0.3323	0.7820	0.0320	0.7254	32.4000	0.2173	620.0000	141.0000	0.2274	641.0000
